"Score","FirstReadIndex","StreamInfoPtr","ModeFlag","StreamBase","StreamSize","MatchReason","EntryIndex","Name","Extension","Hash","StoredSize","ExpandedSize","Flag","EntryOffset","EntryEnd","FirstAsciiSample"
"2","47237","0x31f25504","0x0","0x28809","988","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47238","0x31863814","0x0","0x2aabd","1018","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47239","0x32e4ec94","0x0","0x2ab89","1006","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47240","0x31f25094","0x0","0x1a45e","41128","offset","27","manmade/buildings/garage/garage_background_1.gfx",".gfx","0x7403FAA2","29595","246120","0x11","85231","114826","GFX2............................"
"2","47281","0x32ae3ad4","0x0","0x19ee3","9972","offset","27","manmade/buildings/garage/garage_background_1.gfx",".gfx","0x7403FAA2","29595","246120","0x11","85231","114826","GFX2............................"
"2","47291","0x31f2487c","0x0","0x1b595","84077","offset","27","manmade/buildings/garage/garage_background_1.gfx",".gfx","0x7403FAA2","29595","246120","0x11","85231","114826","GFX2............................"
"2","47374","0x304a26d4","0x0","0x1155a","9435","offset","11","images/garage/rider/Female_2_Pants.png.tex",".tex","0x914E3454","8075","102430","0x11","65143","73218","GFX2............................"
"2","47384","0x31f25074","0x0","0xdd14","23648","offset","10","images/garage/rider/Female_2_Head.png.tex",".tex","0xE4313D47","9780","102430","0x11","55363","65143","GFX2............................"
"2","47408","0x304a2644","0x0","0xe972","45892","offset","10","images/garage/rider/Female_2_Head.png.tex",".tex","0xE4313D47","9780","102430","0x11","55363","65143","GFX2............................"
"2","47453","0x32ae3944","0x0","0xfe70","16852","offset","10","images/garage/rider/Female_2_Head.png.tex",".tex","0xE4313D47","9780","102430","0x11","55363","65143","GFX2............................"
"2","47470","0x31f25664","0x0","0x12bf3","1939","offset","13","images/garage/rider/small/Female_2_Head.png.tex",".tex","0x52FE2908","1950","4126","0x11","75502","77452","GFX2............................"
"2","47472","0x32ae3454","0x0","0x6255","12552","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
"2","47485","0x31f25214","0x0","0x6762","24547","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
"2","47509","0x304a2694","0x0","0x109e5","21847","offset","11","images/garage/rider/Female_2_Pants.png.tex",".tex","0x914E3454","8075","102430","0x11","65143","73218","GFX2............................"
"2","47531","0x32ae3a54","0x0","0x71e3","14134","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
"2","47545","0x304a2274","0x0","0x10709","5253","offset","11","images/garage/rider/Female_2_Pants.png.tex",".tex","0x914E3454","8075","102430","0x11","65143","73218","GFX2............................"
"2","47551","0x304a1d14","0x0","0x12d81","49038","offset","13","images/garage/rider/small/Female_2_Head.png.tex",".tex","0x52FE2908","1950","4126","0x11","75502","77452","GFX2............................"
"2","475877","0x33811074","0x0","0x32d7","87","offset","5","constrainscollection20.xml",".xml","0xF264C17D","180","52","0x10","12975","13155","<"
"2","47599","0x31f24d84","0x0","0x9a43","12023","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
"2","47611","0x304a2aec","0x0","0x2ac4c","10577","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47622","0x3375c66c","0x0","0xa14d","15292","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
"2","47637","0x31f256a4","0x0","0x1d8c4","4533","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47642","0x304a2464","0x0","0x2b26a","17404","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47659","0x31f24b94","0x0","0x2bc2b","14185","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47673","0x32ae3b14","0x0","0x2cdb7","68497","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","476955","0x3200ffa4","0x0","0x312a","476","offset","4","config20.xml",".xml","0x118AA6E7","462","714","0x11","12513","12975","<"
"2","47741","0x304a2a14","0x0","0xaaaf","10270","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
"2","47752","0x31f24c84","0x0","0x1dc77","3168","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47756","0x304a270c","0x0","0x1dee7","5584","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47762","0x32ae36ac","0x0","0x2c9c4","6076","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47768","0x318641a4","0x0","0xc084","11464","offset","9","images/garage/rider/Female_2_Body.png.tex",".tex","0x45034C6D","9393","102430","0x11","45970","55363","GFX2............................"
"2","47780","0x304a1f54","0x0","0x1e316","2728","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47783","0x3375c434","0x0","0xc607","5236","offset","9","images/garage/rider/Female_2_Body.png.tex",".tex","0x45034C6D","9393","102430","0x11","45970","55363","GFX2............................"
"2","47789","0x31f24bb4","0x0","0x2c722","4051","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47793","0x32ae3a14","0x0","0x2c3c8","4909","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47798","0x31f24864","0x0","0xc8a9","6792","offset","9","images/garage/rider/Female_2_Body.png.tex",".tex","0x45034C6D","9393","102430","0x11","45970","55363","GFX2............................"
"2","47805","0x31f24ce4","0x0","0xba2b","11657","offset","9","images/garage/rider/Female_2_Body.png.tex",".tex","0x45034C6D","9393","102430","0x11","45970","55363","GFX2............................"
"2","47817","0x31f25424","0x0","0x14600","35685","offset","22","localization/dlc20_oasis__global.xml",".xml","0x8544C704","2341","29628","0x11","81474","83815","GFX2......................&A=.&A"
"2","47852","0x31863d54","0x0","0x1e548","2855","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47855","0x32ae36f4","0x0","0x1e807","11582","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47867","0x32ae34d4","0x0","0x159fc","1939","offset","27","manmade/buildings/garage/garage_background_1.gfx",".gfx","0x7403FAA2","29595","246120","0x11","85231","114826","GFX2............................"
"2","47869","0x31f24954","0x0","0xb0be","20052","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
"2","47889","0x304a22f4","0x0","0x7de3","7617","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
"2","47897","0x304a1cc4","0x0","0x85a3","4679","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
"2","47902","0x31f24f64","0x0","0x7b0c","3157","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
"2","47906","0x31f25684","0x0","0x82e0","1945","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
"2","47909","0x31863dd4","0x0","0x15b81","5521","offset","27","manmade/buildings/garage/garage_background_1.gfx",".gfx","0x7403FAA2","29595","246120","0x11","85231","114826","GFX2............................"
"2","47915","0x304a26f4","0x0","0x127c8","6717","offset","13","images/garage/rider/small/Female_2_Head.png.tex",".tex","0x52FE2908","1950","4126","0x11","75502","77452","GFX2............................"
"2","47922","0x32ae3694","0x0","0x50b1","8770","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
"2","47931","0x304a1e54","0x0","0x56e1","8764","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
"2","47940","0x304a1f94","0x0","0x5ba6","1924","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
"2","47942","0x304a2ad4","0x0","0x5585","1928","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
"2","47944","0x31f24b34","0x0","0x4be1","8205","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
"2","47953","0x32ae39f4","0x0","0x12582","1914","offset","12","images/garage/rider/small/Female_2_Body.png.tex",".tex","0x7D99EAA8","2284","4126","0x11","73218","75502","GFX2............................"
"2","47955","0x31f24e84","0x0","0x124b0","742","offset","12","images/garage/rider/small/Female_2_Body.png.tex",".tex","0x7D99EAA8","2284","4126","0x11","73218","75502","GFX2..........@.F..............."
"2","47956","0x304a24e4","0x0","0x126e1","741","offset","12","images/garage/rider/small/Female_2_Body.png.tex",".tex","0x7D99EAA8","2284","4126","0x11","73218","75502","GFX2..........@.F..............."
"2","47957","0x31f25344","0x0","0x224da","2824","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47960","0x304a2604","0x0","0x23171","6352","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47967","0x31f24994","0x0","0x119a8","3800","offset","11","images/garage/rider/Female_2_Pants.png.tex",".tex","0x914E3454","8075","102430","0x11","65143","73218","GFX2............................"
"2","47971","0x304a2774","0x0","0x11f32","3788","offset","12","images/garage/rider/small/Female_2_Body.png.tex",".tex","0x7D99EAA8","2284","4126","0x11","73218","75502","GFX2............................"
"2","47975","0x31f24b74","0x0","0x8484","1054","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
"2","47977","0x304a2254","0x0","0x25720","6080","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47983","0x304a25e4","0x0","0x26621","6086","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47989","0x304a23d4","0x0","0x25e9f","6081","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47995","0x32ae3884","0x0","0x26dce","1036","offset","29","objectcollection20.xml",".xml","0xE583A04E","136983","1959059","0x11","115151","252134","GFX2............................"
"2","47997","0x32ae3594","0x0","0x2a87","7618","offset","2","bikes/bike_donkey.xml",".xml","0xCB240593","1384","3957","0x11","9765","11149","GFX2............................"
"2","48005","0x31864064","0x0","0x188b1","35481","offset","27","manmade/buildings/garage/garage_background_1.gfx",".gfx","0x7403FAA2","29595","246120","0x11","85231","114826","GFX2............................"
"2","48040","0x304a2bb4","0x0","0x11b78","3818","offset","11","images/garage/rider/Female_2_Pants.png.tex",".tex","0x914E3454","8075","102430","0x11","65143","73218","GFX2............................"
"2","48044","0x31f24ec4","0x0","0x120fe","3808","offset","12","images/garage/rider/small/Female_2_Body.png.tex",".tex","0x7D99EAA8","2284","4126","0x11","73218","75502","GFX2............................"
"2","48048","0x304a2394","0x0","0x11d55","3820","offset","11","images/garage/rider/Female_2_Pants.png.tex",".tex","0x914E3454","8075","102430","0x11","65143","73218","GFX2............................"
"2","48052","0x304a2bd4","0x0","0x122d6","3808","offset","12","images/garage/rider/small/Female_2_Body.png.tex",".tex","0x7D99EAA8","2284","4126","0x11","73218","75502","GFX2............................"
"2","48056","0x304a22b4","0x0","0x8908","30934","offset","8","images/garage/rider/Female_2.png.tex",".tex","0xC3BE3B07","31329","286750","0x11","14641","45970","GFX2............................"
